Date,Place,Title,Price,Sold,S/H,Comm.,Ship,Net,Notes
7-Dec-09,Highland P.L.,Tom Clancy's Op-center,$0.50 ,,,,,($0.50),
7-Dec-09,Highland P.L.,Seinlanguage,$1.00 ,$0.75 ,$3.07 ,$0.11 ,$2.38 ,$0.33 ,
7-Dec-09,Highland P.L.,UFC Greatest knock outs 1 and 2,$1.00 ,$1.49 ,$2.39 ,$0.22 ,$1.73 ,$0.93 ,
7-Dec-09,Highland P.L.,UFC Greatest Knock outs 3,$1.00 ,,,,,($1.00),
,,,$12.00 ,$29.93 ,$30.51 ,$4.44 ,$26.47 ,$17.53 ,
12-Dec-09,Bloomfield Hills P.L.,The Five People You Meet in Heaven,$1.00 ,$2.69 ,$3.07 ,$0.40 ,$2.38 ,$1.98 ,
12-Dec-09,Bloomfield Hills P.L.,The Five People You Meet in Heaven,$1.00 ,$2.69 ,$3.07 ,$0.40 ,$2.75 ,$1.61 ,
12-Dec-09,Bloomfield Hills P.L.,Songs of the Doomed,$2.00 ,$4.99 ,$3.07 ,$0.75 ,$2.77 ,$2.54 ,
12-Dec-09,Bloomfield Hills P.L.,Buying a fishing rod for my grandmother,$2.00 ,$1.95 ,$3.07 ,$0.29 ,$2.38 ,$0.35 ,
12-Dec-09,Bloomfield Hills P.L.,Trump: How to Get Rich,$1.00 ,$0.75 ,$3.07 ,$0.11 ,$2.77 ,($0.06),
12-Dec-09,Bloomfield Hills P.L.,Freakonomics,$2.00 ,$8.99 ,$3.07 ,$1.35 ,$2.77 ,$5.94 ,
12-Dec-09,Bloomfield Hills P.L.,The Mad Scientist Handbook,$1.00 ,$1.78 ,$2.64 ,$0.27 ,$2.24 ,$0.91 ,
12-Dec-09,Bloomfield Hills P.L.,Ayahuasca,$2.00 ,$4.99 ,$2.64 ,$0.75 ,$2.38 ,$2.50 ,
12-Dec-09,Bloomfield Hills P.L.,Godel Escher Bach,$2.00 ,$7.99 ,$2.64 ,$1.20 ,$3.16 ,$4.27 ,Newer Copy
12-Dec-09,Bloomfield Hills P.L.,Godel Escher Bach,$1.00 ,$2.64 ,$2.64 ,$0.40 ,$3.16 ,$0.72 ,Older copy
12-Dec-09,Bloomfield Hills P.L.,Please Step back,$2.00 ,,,,,($2.00),
12-Dec-09,Bloomfield Hills P.L.,David Copperfield,$1.00 ,$2.99 ,$2.64 ,$0.45 ,$2.77 ,$1.41 ,
12-Dec-09,Bloomfield Hills P.L.,Trainspotting,$2.00 ,$2.19 ,$2.64 ,$0.33 ,$2.38 ,$0.12 ,
12-Dec-09,Bloomfield Hills P.L.,Amazing Grace,$1.00 ,$3.49 ,$2.64 ,$0.52 ,$2.38 ,$2.23 ,
12-Dec-09,Bloomfield Hills P.L.,The Republican War on Science,$1.00 ,$0.75 ,$2.64 ,$0.11 ,$2.38 ,($0.10),
12-Dec-09,Bloomfield Hills P.L.,Brave New World,$1.00 ,$1.49 ,$2.64 ,$0.22 ,$2.38 ,$0.53 ,
12-Dec-09,Bloomfield Hills P.L.,Alfred C. Kinsey,$2.00 ,$0.93 ,$2.64 ,$0.14 ,$2.77 ,($1.34),
12-Dec-09,Bloomfield Hills P.L.,The Downhill Lie,$1.00 ,$1.49 ,$2.64 ,$0.22 ,$2.38 ,$0.53 ,
12-Dec-09,Bloomfield Hills P.L.,Things Fall Apart,$2.00 ,$2.99 ,$2.64 ,$0.45 ,$2.41 ,$0.77 ,
12-Dec-09,Bloomfield Hills P.L.,Love in the time of Cholera,$1.00 ,$2.95 ,$2.64 ,$0.44 ,$2.38 ,$1.77 ,
12-Dec-09,Bloomfield Hills P.L.,The Kite Runner,$1.00 ,$2.95 ,$2.64 ,$0.44 ,$2.38 ,$1.77 ,
12-Dec-09,Bloomfield Hills P.L.,Slaughterhouse-Five,$1.00 ,$2.95 ,$2.64 ,$0.44 ,$1.90 ,$2.25 ,
12-Dec-09,Bloomfield Hills P.L.,The Grapes of Wrath,$1.00 ,$3.89 ,$2.64 ,$0.58 ,$2.38 ,$2.57 ,
,,,$32.00 ,$68.52 ,$60.66 ,$10.26 ,$55.65 ,$31.27 ,plus $7.50 to Join B.H.P.L. friends.  23 books for $39.50
24-Dec-09,Salvation Army Walled Lake,Primary Mathematics 5a,$0.62 ,$1.99 ,$2.64 ,$0.30 ,$2.38 ,$1.33 ,
24-Dec-09,Salvation Army Walled Lake,A Thousand Splendid Suns,$0.62 ,$2.49 ,$3.07 ,$0.37 ,$2.77 ,$1.80 ,
24-Dec-09,Salvation Army Walled Lake,Patient,$0.62 ,$6.49 ,$3.07 ,$0.97 ,$2.38 ,$5.59 ,
24-Dec-09,Salvation Army Walled Lake,Finger Lickin' Fifteen,$0.62 ,$9.99 ,$3.07 ,$1.50 ,$2.77 ,$8.17 ,
24-Dec-09,Salvation Army Walled Lake,Plum Lovin',$0.62 ,$0.75 ,$2.64 ,$0.11 ,$2.38 ,$0.28 ,
24-Dec-09,Salvation Army Walled Lake,MacBeth,$0.62 ,,,,,($0.62),
24-Dec-09,Salvation Army Walled Lake,Countdown,$0.62 ,$0.99 ,$2.64 ,$0.15 ,$2.38 ,$0.48 ,
24-Dec-09,Salvation Army Walled Lake,Pilgrim Jager 1,$0.62 ,,,,,($0.62),
24-Dec-09,Salvation Army Walled Lake,Boy Meets Girl,$0.62 ,$2.95 ,$3.07 ,$0.44 ,$2.38 ,$2.58 ,
24-Dec-09,Salvation Army Walled Lake,The Magician's Elephant,$0.62 ,$6.79 ,$3.07 ,$1.02 ,$2.38 ,$5.84 ,
24-Dec-09,Salvation Army Walled Lake,The Glass Café,$0.62 ,,,,,($0.62),
24-Dec-09,Salvation Army Walled Lake,Simply Special,$0.62 ,,,,,($0.62),Not Listed yet
24-Dec-09,Salvation Army Southfield,The Bonfire of the Vanities,$0.62 ,$1.89 ,$2.64 ,$0.28 ,$2.38 ,$1.25 ,
24-Dec-09,Salvation Army Southfield,North of Montana,$0.62 ,,,,,($0.62),
24-Dec-09,Salvation Army Southfield,The Hours,$0.62 ,$0.75 ,$3.07 ,$0.11 ,$2.38 ,$0.71 ,
24-Dec-09,Salvation Army Southfield,The Economics of Public Issues,$0.62 ,,,,,($0.62),
24-Dec-09,Salvation Army Southfield,Ya-Yas in Bloom,$0.62 ,,,,,($0.62),
24-Dec-09,Salvation Army Southfield,Women's Madness,$0.62 ,,,,,($0.62),
24-Dec-09,Salvation Army Southfield,So you Wanna be a Rock & Roll Star,$0.62 ,$1.79 ,$3.07 ,$0.27 ,$2.77 ,$1.20 ,
24-Dec-09,Salvation Army Southfield,The Women Warrior,$0.62 ,$3.99 ,$2.64 ,$0.60 ,$2.38 ,$3.03 ,
,,,$12.48 ,$40.86 ,$34.69 ,$6.12 ,$29.73 ,$27.22 ,
2-Jan-10,Salvation Army Redford,Ten Big ones,$1.05 ,$0.75 ,$3.07 ,$0.11 ,$2.77 ,($0.11),
2-Jan-10,Salvation Army Redford,A Talent for Genius,$0.35 ,$9.25 ,$2.64 ,$1.39 ,$2.77 ,$7.38 ,
2-Jan-10,Salvation Army Walled Lake,The Wessex Papers,$0.35 ,,,,,($0.35),
2-Jan-10,Salvation Army Walled Lake,Trojan Horse,$0.35 ,$1.24 ,$2.64 ,$0.19 ,$2.24 ,$1.10 ,
2-Jan-10,Salvation Army Walled Lake,Sake,$0.35 ,$2.99 ,$5.20 ,$0.45 ,$2.07 ,$5.32 ,
2-Jan-10,Salvation Army Walled Lake,Card Play Fundamentals,$0.35 ,,,,,($0.35),
2-Jan-10,Salvation Army Walled Lake,Miriam's Kitchen,$0.35 ,$3.49 ,$2.64 ,$0.52 ,$2.38 ,$2.88 ,
2-Jan-10,Salvation Army Walled Lake,Fatherhood in America,$0.35 ,$1.99 ,$2.64 ,$0.30 ,$2.38 ,$1.60 ,
2-Jan-10,Salvation Army Walled Lake,Fresh Air for Life,$0.35 ,,,,,($0.35),
2-Jan-10,Salvation Army Walled Lake,Tailgate Parties,$0.35 ,,,,,($0.35),
,,,$4.20 ,$19.71 ,$18.83 ,$2.96 ,$14.61 ,$16.77 ,
4-Jan-10,Salvation Army Keego,Gunter Grass,$1.05 ,$0.75 ,$3.07 ,$0.11 ,$2.77 ,($0.11),
4-Jan-10,Salvation Army Keego,Listening to Prozac,$0.35 ,$0.75 ,$2.64 ,$0.11 ,$2.38 ,$0.55 ,
4-Jan-10,Salvation Army Keego,Out of the Shadows,$0.35 ,,,,,($0.35),
4-Jan-10,Salvation Army Keego,Bandits,$1.05 ,$0.75 ,$2.24 ,$0.11 ,$1.58 ,$0.25 ,
4-Jan-10,Salvation Army Keego,The Bridges of Madison County,$1.05 ,,,,,($1.05),
4-Jan-10,Highland P.L.,Leonardo's Bicycle,$0.50 ,$2.99 ,$2.64 ,$0.45 ,$2.24 ,$2.44 ,
4-Jan-10,Highland P.L.,Philistines at the Hedgerow,$0.50 ,$2.44 ,$2.64 ,$0.37 ,$2.77 ,$1.44 ,
4-Jan-10,Highland P.L.,The Highest Tide,$1.00 ,$3.99 ,$3.07 ,$0.60 ,$2.38 ,$3.08 ,
4-Jan-10,Highland P.L.,The Abstinence Teacher,$1.00 ,$1.10 ,$3.07 ,$0.17 ,$2.77 ,$0.23 ,
4-Jan-10,Highland P.L.,The Notebooks of Don Rigoberto,$1.00 ,$0.99 ,$3.07 ,$0.15 ,$2.77 ,$0.14 ,
4-Jan-10,Salvation Army White Lake,The Godfather Returns,$0.35 ,$1.49 ,$2.64 ,$0.22 ,$2.38 ,$1.18 ,
4-Jan-10,Salvation Army White Lake,Blood Rain,$0.35 ,,,,,($0.35),
4-Jan-10,Salvation Army White Lake,The Insiders,$0.35 ,$0.75 ,$2.64 ,$0.11 ,$2.38 ,$0.55 ,
4-Jan-10,Salvation Army White Lake,Hamlet,$0.35 ,$1.89 ,$2.64 ,$0.28 ,$2.07 ,$1.83 ,
4-Jan-10,Salvation Army White Lake,about a boy,$0.35 ,$1.99 ,$2.64 ,$0.30 ,$2.38 ,$1.60 ,
4-Jan-10,Salvation Army White Lake,Charming Billy,$0.35 ,$0.75 ,$2.64 ,$0.11 ,$2.38 ,$0.55 ,
4-Jan-10,Salvation Army White Lake,Revolutionary Road,$0.35 ,$0.87 ,$2.64 ,$0.13 ,$2.38 ,$0.65 ,
4-Jan-10,Salvation Army White Lake,Wringer,$0.35 ,$0.75 ,$2.64 ,$0.11 ,$2.24 ,$0.69 ,
4-Jan-10,Salvation Army White Lake,The Remarkable Birth of Planet Earth,$0.35 ,,,,,($0.35),
4-Jan-10,Salvation Army White Lake,The Amulet of Samarkand,$0.35 ,$1.69 ,$2.64 ,$0.25 ,$2.38 ,$1.35 ,
4-Jan-10,Salvation Army White Lake,Prisoner of the Vatican,$1.06 ,$0.75 ,$3.07 ,$0.11 ,$2.77 ,($0.12),
4-Jan-10,Salvation Army White Lake,The Bachelor Home Companion,$1.06 ,,,,,($1.06),
4-Jan-10,Salvation Army White Lake,Parallel Journeys,$1.06 ,$3.99 ,$3.07 ,$0.60 ,$2.77 ,$2.63 ,
4-Jan-10,Salvation Army White Lake,The Flaming Corsage,$1.06 ,,,,,($1.06),
,,,$15.59 ,$28.68 ,$49.70 ,$4.29 ,$43.79 ,$14.71 ,
7-Jan-10,Salvation Army Walled Lake,"Henry IV, Part 1",$0.58 ,,,,,($0.58),
7-Jan-10,Salvation Army Walled Lake,Wiser Than Serpents,$0.58 ,$4.99 ,$2.64 ,$0.75 ,$2.38 ,$3.92 ,
7-Jan-10,Salvation Army Walled Lake,Dicey's Song,$0.58 ,$0.75 ,$5.20 ,$0.11 ,$2.24 ,$3.02 ,
7-Jan-10,Salvation Army Walled Lake,Suppernanny,$0.58 ,$3.89 ,$2.64 ,$0.58 ,$2.77 ,$2.60 ,
7-Jan-10,Salvation Army Walled Lake,Icy Sparks,$0.58 ,,,,,($0.58),
7-Jan-10,Salvation Army Walled Lake,A Three dog Life,$0.58 ,$0.75 ,$5.20 ,$0.11 ,$2.75 ,$2.51 ,
7-Jan-10,Salvation Army Walled Lake,You are not alone,$0.58 ,,,,,($0.58),
7-Jan-10,Salvation Army Walled Lake,A reason to live,$0.58 ,$0.75 ,$2.64 ,$0.11 ,$2.38 ,$0.32 ,
7-Jan-10,Salvation Army Walled Lake,The rest of the iceberg,$0.58 ,$1.99 ,$2.64 ,$0.30 ,$2.38 ,$1.37 ,
7-Jan-10,Salvation Army Walled Lake,Rich girls,$0.58 ,,,,,($0.58),
7-Jan-10,Salvation Army Walled Lake,A man Inspired,$0.58 ,,,,,($0.58),
7-Jan-10,Salvation Army Walled Lake,The Magician's Nephew,$0.58 ,$0.75 ,$2.64 ,$0.11 ,$2.38 ,$0.32 ,
7-Jan-10,Salvation Army Walled Lake,"The Lion, the witch and the Wardrobe",$0.58 ,$0.95 ,$2.64 ,$0.14 ,$2.38 ,$0.49 ,
7-Jan-10,Salvation Army Walled Lake,The god of small things,$0.58 ,$2.59 ,$2.64 ,$0.39 ,$2.38 ,$1.88 ,
7-Jan-10,Salvation Army Walled Lake,Looking for Alaska,$0.58 ,$3.99 ,$2.64 ,$0.60 ,$2.38 ,$3.07 ,
7-Jan-10,Salvation Army Walled Lake,Juicy Secrets,$0.58 ,$0.95 ,$3.07 ,$0.14 ,$2.38 ,$0.92 ,
7-Jan-10,Salvation Army Walled Lake,Cosmopolitan,$0.58 ,,,,,($0.58),
7-Jan-10,Salvation Army Walled Lake,Father Joe,$0.58 ,$0.75 ,$3.07 ,$0.11 ,$2.77 ,$0.36 ,
7-Jan-10,Salvation Army Walled Lake,Ice Trap,$0.58 ,,,,,($0.58),
,,,$11.00 ,$23.10 ,$37.66 ,$3.45 ,$29.57 ,$16.74 ,
8-Jan-10,G.P.P.L.,Into the Wild,$1.00 ,$5.59 ,$2.64 ,$0.84 ,$2.38 ,$4.01 ,
8-Jan-10,C.L.P.L.,Hot Six,$2.00 ,$4.89 ,$3.07 ,$0.73 ,$2.77 ,$2.46 ,
8-Jan-10,C.L.P.L.,Fearless Fourteen,$3.00 ,$1.98 ,$3.07 ,$0.30 ,$2.77 ,($1.02),
8-Jan-10,C.L.P.L.,The Punisher,$0.50 ,$0.75 ,$2.64 ,$0.11 ,$2.07 ,$0.71 ,
8-Jan-10,C.L.P.L.,The Memory Church,$0.00 ,,,,,$0.00 ,
8-Jan-10,C.L.P.L.,Romeo and Juliet/West Side Stories,$0.00 ,$1.19 ,$2.64 ,$0.18 ,$2.24 ,$1.41 ,
8-Jan-10,C.L.P.L.,The Bitch,$0.00 ,,,,,$0.00 ,
8-Jan-10,Warren P.L.,Triage,$1.00 ,$0.95 ,$2.64 ,$0.14 ,$2.38 ,$0.07 ,
8-Jan-10,Warren P.L.,Twelve Sharp,$2.00 ,$0.75 ,$3.07 ,$0.11 ,$2.38 ,($0.67),
8-Jan-10,Warren P.L.,Lean Mean thirteen,$2.00 ,$0.75 ,$3.07 ,$0.11 ,$2.38 ,($0.67),
,,,$11.50 ,$16.85 ,$22.84 ,$2.52 ,$19.37 ,$6.30 ,
9-Jan-10,Redford P.L.,Soft,$1.00 ,,,,,($1.00),
9-Jan-10,Redford P.L.,Blur: The speed of Change in the connected economy,$1.00 ,$0.75 ,$2.64 ,$0.11 ,$2.38 ,($0.10),
9-Jan-10,Redford P.L.,Friday Night Lights,$1.00 ,$2.29 ,$2.64 ,$0.34 ,$2.77 ,$0.82 ,
9-Jan-10,Redford P.L.,The first days of school,$1.00 ,$7.69 ,$2.64 ,$1.15 ,$3.16 ,$5.02 ,
9-Jan-10,Bloomfield Hills P.L.,Animal Farm,$1.00 ,$1.99 ,$2.64 ,$0.30 ,$1.73 ,$1.60 ,
9-Jan-10,Bloomfield Hills P.L.,Slaughterhouse-Five,$1.00 ,$3.45 ,$2.64 ,$0.52 ,$1.90 ,$2.67 ,
9-Jan-10,Bloomfield Hills P.L.,Bringing Down the House,$1.00 ,$0.93 ,$2.64 ,$0.14 ,$2.38 ,$0.05 ,
9-Jan-10,Bloomfield Hills P.L.,Bringing Down the House,$1.00 ,$0.91 ,$2.64 ,$0.14 ,$2.38 ,$0.03 ,
9-Jan-10,Bloomfield Hills P.L.,The Lovely Bones,$1.00 ,$9.99 ,$3.07 ,$1.50 ,$2.77 ,$7.79 ,
9-Jan-10,Bloomfield Hills P.L.,The Lovely Bones,$1.00 ,$9.99 ,$3.07 ,$1.50 ,$2.77 ,$7.79 ,
9-Jan-10,Bloomfield Hills P.L.,Seven Up,$1.00 ,$3.99 ,$3.07 ,$0.60 ,$2.38 ,$3.08 ,
9-Jan-10,Bloomfield Hills P.L.,The Big Bad Wolf,$1.00 ,$1.03 ,$3.07 ,$0.15 ,$2.77 ,$0.18 ,
9-Jan-10,Bloomfield Hills P.L.,Friday Night Lights,$2.00 ,$2.13 ,$2.64 ,$0.32 ,$2.77 ,($0.32),
9-Jan-10,Bloomfield Hills P.L.,The sirens of titan,$2.00 ,$8.49 ,$2.64 ,$1.27 ,$2.38 ,$5.48 ,
9-Jan-10,Bloomfield Hills P.L.,Cat's Cradle,$2.00 ,$6.49 ,$2.64 ,$0.97 ,$2.38 ,$3.78 ,
9-Jan-10,Bloomfield Hills P.L.,A scanner darkly,$2.00 ,$3.09 ,$2.64 ,$0.46 ,$2.38 ,$0.89 ,
9-Jan-10,Bloomfield Hills P.L.,Love in the time of Cholera,$2.00 ,$0.75 ,$2.64 ,$0.11 ,$2.38 ,($1.10),
9-Jan-10,Bloomfield Hills P.L.,Middlesex,$2.00 ,$3.99 ,$2.64 ,$0.60 ,$2.77 ,$1.26 ,
9-Jan-10,Bloomfield Hills P.L.,Lolita,$2.00 ,$8.49 ,$2.64 ,$1.27 ,$2.38 ,$5.48 ,
9-Jan-10,Bloomfield Hills P.L.,Bitch,$2.00 ,$2.24 ,$2.64 ,$0.34 ,$2.38 ,$0.16 ,
9-Jan-10,Bloomfield Hills P.L.,Out of Sight,$0.33 ,$0.99 ,$2.24 ,$0.15 ,$1.58 ,$1.17 ,
9-Jan-10,Bloomfield Hills P.L.,High Five,$0.34 ,$6.99 ,$3.07 ,$1.05 ,$2.38 ,$6.29 ,
9-Jan-10,Bloomfield Hills P.L.,Wild Decembers,$0.33 ,$0.75 ,$3.07 ,$0.11 ,$2.77 ,$0.61 ,
,,,$29.00 ,$87.41 ,$60.26 ,$13.10 ,$53.94 ,$51.63 ,
21-Jan-10,Salvation Army White Lake,Miami Psychic,$0.46 ,,,,,($0.46),
21-Jan-10,Salvation Army White Lake,As the Beacon turns,$0.46 ,,,,,($0.46),
21-Jan-10,Salvation Army White Lake,Abbey's Road,$0.46 ,$2.25 ,$2.64 ,$0.34 ,$2.41 ,$1.68 ,
21-Jan-10,Salvation Army White Lake,The whole story and othe stories,$0.46 ,,,,,($0.46),
21-Jan-10,Salvation Army White Lake,The parable of the Pipeline,$0.46 ,$1.29 ,$2.64 ,$0.19 ,$2.07 ,$1.21 ,
21-Jan-10,Salvation Army White Lake,Cool it,$0.46 ,$1.09 ,$3.07 ,$0.16 ,$2.38 ,$1.16 ,
21-Jan-10,Salvation Army White Lake,Kafka's Soup,$0.46 ,,,,,($0.46),
21-Jan-10,Salvation Army White Lake,The Jerk with the Cell phone,$0.46 ,,,,,($0.46),
21-Jan-10,Salvation Army Walled Lake,Babylon by Bus,$0.26 ,$0.97 ,$3.07 ,$0.15 ,$2.77 ,$0.86 ,
21-Jan-10,Salvation Army Walled Lake,The Mystery Method,$0.26 ,$10.59 ,$3.07 ,$1.59 ,$2.38 ,$9.43 ,
21-Jan-10,Salvation Army Walled Lake,Armed and Dangerous,$0.26 ,,,,,($0.26),
21-Jan-10,Salvation Army Walled Lake,Liverpool Fantasy,$0.26 ,$0.93 ,$2.64 ,$0.14 ,$2.38 ,$0.79 ,
21-Jan-10,Salvation Army Walled Lake,Song of Solomon,$0.26 ,$0.75 ,$2.64 ,$0.11 ,$2.38 ,$0.64 ,
21-Jan-10,Salvation Army Walled Lake,Life of Pi,$0.26 ,$2.45 ,$2.64 ,$0.37 ,$2.38 ,$2.08 ,
21-Jan-10,Salvation Army Walled Lake,"Reduce, Reuse, Recycle",$0.26 ,,,,,($0.26),
,,,$5.49 ,$20.32 ,$22.41 ,$3.05 ,$19.15 ,$15.04 ,
27-Jan-10,Salvation Army Walled Lake,Rx,$0.29 ,$0.75 ,$2.64 ,$0.11 ,$2.41 ,$0.58 ,
27-Jan-10,Salvation Army Walled Lake,Lean Mean thirteen,$0.29 ,$0.75 ,$2.64 ,$0.11 ,$2.24 ,$0.75 ,
27-Jan-10,Salvation Army Walled Lake,Dogs that know when their owners are coming home,$0.29 ,$0.99 ,$2.64 ,$0.15 ,$2.38 ,$0.81 ,
27-Jan-10,Salvation Army Walled Lake,Amazing Dog Trick Kit,$0.29 ,$1.49 ,$3.07 ,$0.22 ,$2.07 ,$1.98 ,
27-Jan-10,Salvation Army Walled Lake,Holes,$0.29 ,$1.49 ,$2.64 ,$0.22 ,$2.24 ,$1.38 ,
27-Jan-10,Salvation Army Walled Lake,Life of Pi,$0.29 ,$1.55 ,$2.64 ,$0.23 ,$2.38 ,$1.29 ,
27-Jan-10,Salvation Army Walled Lake,McTeague,$0.29 ,,,,,($0.29),
27-Jan-10,Salvation Army Walled Lake,The Cube,$0.29 ,$4.99 ,$5.20 ,$0.75 ,$2.38 ,$6.77 ,
27-Jan-10,Salvation Army Walled Lake,Of Mice and Men,$0.29 ,,,,,($0.29),
,,,$2.62 ,$12.01 ,$21.47 ,$1.79 ,$16.10 ,$12.97 ,
5-Feb-10,W.B.P.L.,The Rum Diaries,$1.25 ,$4.99 ,$2.64 ,$0.75 ,$2.38 ,$3.25 ,
5-Feb-10,W.B.P.L.,Lovely Bones,$1.50 ,$3.49 ,$2.64 ,$0.52 ,$2.38 ,$1.73 ,
5-Feb-10,W.B.P.L.,Choke,$1.50 ,$1.49 ,$2.64 ,$0.22 ,$2.38 ,$0.03 ,
5-Feb-10,W.B.P.L.,Death By Black Hole and other cosmic quandries,$2.50 ,$4.99 ,$2.64 ,$0.75 ,$2.38 ,$2.00 ,
5-Feb-10,W.B.P.L.,A Beautiful Mind,$1.50 ,$0.75 ,$2.64 ,$0.11 ,$2.77 ,($0.99),
5-Feb-10,W.B.P.L.,Falling Up,$1.50 ,$7.05 ,$3.07 ,$1.06 ,$2.77 ,$4.79 ,
5-Feb-10,W.B.P.L.,I am America (and So can you!),$3.25 ,$4.99 ,$3.07 ,$0.75 ,$2.77 ,$1.29 ,
5-Feb-10,W.B.P.L.,Darkly Dreaming Dexter,$1.25 ,$4.49 ,$2.64 ,$0.67 ,$2.38 ,$2.83 ,Pick of Dex on front
5-Feb-10,W.B.P.L.,Darkly Dreaming Dexter,$1.00 ,$4.99 ,$2.64 ,$0.75 ,$2.07 ,$3.81 ,Smaller copy
5-Feb-10,W.B.P.L.,Mao II,$0.75 ,$4.48 ,$5.28 ,$0.67 ,$4.76 ,$3.58 ,"Returned book, buyer never responded so I sold it again."
5-Feb-10,W.B.P.L.,Pledged,$1.50 ,$0.99 ,$2.64 ,$0.15 ,$2.38 ,($0.40),
5-Feb-10,W.B.P.L.,Snowboarding In Nirvana,$1.00 ,$0.75 ,$2.64 ,$0.11 ,$2.58 ,($0.30),
5-Feb-10,W.B.P.L.,Geeks,$1.25 ,$0.75 ,$2.64 ,$0.11 ,$2.38 ,($0.35),
5-Feb-10,W.B.P.L.,Into the Wild,$1.25 ,$6.49 ,$2.64 ,$0.97 ,$2.24 ,$4.67 ,
5-Feb-10,W.B.P.L.,Little Green Men,$1.25 ,,,,,($1.25),
5-Feb-10,W.B.P.L.,Things Fall Apart,$1.00 ,$4.99 ,$5.20 ,$0.75 ,$5.05 ,$3.39 ,
5-Feb-10,W.B.P.L.,Love in the time of Cholera,$1.50 ,$2.48 ,$2.64 ,$0.37 ,$2.38 ,$0.87 ,
5-Feb-10,W.B.P.L.,Love in the time of Cholera,$1.50 ,$2.48 ,$2.64 ,$0.37 ,$2.38 ,$0.87 ,
,,,$26.25 ,$60.64 ,$50.94 ,$9.08 ,$46.43 ,$29.82 ,"$10 to friends, 10% off, 6% tax, Total spent was $35.51"
8-Feb-10,Salvation Army Walled Lake,Western Civilizations 13th Edition,$0.33 ,$0.75 ,$2.64 ,$0.11 ,$3.16 ,($0.21),
8-Feb-10,Salvation Army Walled Lake,Billy Bathgate,$0.33 ,,,,,($0.33),
8-Feb-10,Salvation Army Walled Lake,Middlesex,$0.33 ,$0.75 ,$2.64 ,$0.11 ,$2.38 ,$0.57 ,
8-Feb-10,Salvation Army Walled Lake,Harry Potter and the Bible,$0.33 ,$0.75 ,$2.64 ,$0.11 ,$2.38 ,$0.57 ,
8-Feb-10,Salvation Army Walled Lake,White Oleander,$0.33 ,$1.32 ,$2.64 ,$0.20 ,$2.38 ,$1.05 ,
8-Feb-10,Salvation Army Walled Lake,Split,$0.33 ,,,,,($0.33),
8-Feb-10,Salvation Army Walled Lake,Sweetblood,$0.33 ,,,,,($0.33),
8-Feb-10,Salvation Army Walled Lake,The Great Gatsby,$0.33 ,$3.99 ,$2.64 ,$0.60 ,$2.38 ,$3.32 ,Brand new copy
8-Feb-10,Salvation Army Walled Lake,The lexus and the olive tree,$0.33 ,$1.24 ,$2.64 ,$0.19 ,$2.38 ,$0.98 ,
8-Feb-10,Salvation Army Walled Lake,Paper folding for beginners,$0.33 ,,,,,($0.33),
8-Feb-10,Salvation Army Walled Lake,Death of a salesman,$0.33 ,$4.89 ,$2.64 ,$0.73 ,$1.73 ,$4.74 ,
,,,$3.59 ,$13.69 ,$18.48 ,$2.05 ,$16.79 ,$9.74 ,
10-Feb-10,W.B.P.L.,Friday Night Lights,$1.50 ,$0.97 ,$2.64 ,$0.15 ,$2.77 ,($0.81),Copy without orange on the cover.
10-Feb-10,W.B.P.L.,The Great Gatsby,$1.50 ,$1.55 ,$2.64 ,$0.23 ,$2.38 ,$0.08 ,
10-Feb-10,W.B.P.L.,Goodbye Lemon,$1.50 ,$0.75 ,$2.64 ,$0.11 ,$2.38 ,($0.60),
10-Feb-10,W.B.P.L.,The Painted Bird,$1.50 ,$4.99 ,$2.64 ,$0.75 ,$2.38 ,$3.00 ,
10-Feb-10,W.B.P.L.,Vox,$1.50 ,$0.75 ,$2.64 ,$0.11 ,$2.38 ,($0.60),
10-Feb-10,W.B.P.L.,Next,$1.50 ,$2.69 ,$3.07 ,$0.40 ,$2.77 ,$1.09 ,
10-Feb-10,Salvation Army White Lake,Adventures of Huckleberry Finn,$0.33 ,$1.99 ,$2.64 ,$0.30 ,$2.41 ,$1.59 ,Barnes and Noble Classics
10-Feb-10,Salvation Army White Lake,Street Pharm,$0.33 ,$1.99 ,$2.64 ,$0.30 ,$3.38 ,$0.62 ,
10-Feb-10,Salvation Army White Lake,Blue Water,$0.33 ,,,,,($0.33),
10-Feb-10,Salvation Army White Lake,The Almost Moon,$0.33 ,$7.79 ,$2.64 ,$1.17 ,$2.38 ,$6.55 ,
10-Feb-10,Commerce P.L.,Franklin and Winston,$0.50 ,$0.75 ,$2.64 ,$0.11 ,$2.38 ,$0.40 ,
10-Feb-10,Commerce P.L.,Memoirs of a Geisha,$0.50 ,,,,,($0.50),
10-Feb-10,Commerce P.L.,Light on Yoga,$0.50 ,$8.99 ,$2.64 ,$0.19 ,$2.77 ,$8.17 ,
10-Feb-10,Commerce P.L.,The Rules of attraction,$0.50 ,$2.49 ,$2.64 ,$0.37 ,$2.41 ,$1.85 ,
,,,$12.32 ,$35.70 ,$32.11 ,$4.19 ,$30.79 ,$20.51 ,
14-Feb-10,Troy P.L.,Mr. Paradise,$1.00 ,$0.75 ,$3.07 ,$0.11 ,$2.77 ,($0.06),
14-Feb-10,Troy P.L.,Jarhead,$1.00 ,$0.75 ,$2.64 ,$0.11 ,$2.38 ,($0.10),
