EBayProductID,ProductIDValue,Title,Price,Condition,Notes,AverageSoldPrice,LastSoldPrice
331307665,067169006X,Yul by Rock Brynner (1989; Hardcover) ; Rock Brynner (Hardcover; 1989),5.99,BRAND_NEW,Book is in pristine condition. Quick Delivery.,0,0
325239150,385425074,Backlash by Susan Faludi (1992; Paperback; Reprint) ; Susan Faludi (Paperback; 1992),0.94,BRAND_NEW,Book is in excellent condition. Quick Delivery.,0,0
329163435,553494511,Journey of Hope by Lurlene McDaniel (2004; Paperback; Reissue) ; Lurlene McDaniel (Paperback; 2004),0.99,BRAND_NEW,Book is in perfect condition. Quick Delivery.,0,0
328976185,1439130477,The Ghost Writer by Robert Harris (2010; Paperback; Media Tie In) ; Robert Harris (Paperback; 2010),1.41,BRAND_NEW,Book is in pristine condition. Quick Delivery.,0,0
332153597,894553542,Organizing Thinking Book 1 by G. Parks; Howard Black; Sandra Parks (2004; Paperback) ; G. Parks; Howard Black; Sandra Parks (Paperbac...,7.49,LIKE_NEW,Book is in excellent condition. Quick Delivery.,0,0
326761517,321303490,The Economics Of Public Issues by Daniel K. Benjamin; Douglass Cecil North; Roger Leroy Miller (2005; Paperback) ; Daniel K. Benjamin...,0.75,VERY_GOOD,Book is in excellent condition. Pages have some highlighting. Quick Delivery.,0,0
331916109,811834344,The Biggest Game in Town by A. Alvarez (2002; Paperback) ; A. Alvarez (Paperback; 2002),0.75,BRAND_NEW,Book is in excellent condition. Quick Delivery.,0.9,0.75
328405614,425183440,The Official Nora Roberts Companion (2003; Paperback) (Paperback; 2003),0.75,LIKE_NEW,Book is in perfect condition. SAVE ON SHIPPING by buying more then one book from me. I have many Nora Roberts books listed on Half.com.,0,0
331611572,962980307,1001 Ways to Be Romantic by Gregory Godek (1991; Paperback) ; Gregory Godek (Paperback; 1991),0.75,BRAND_NEW,Book is in perfect condition. Quick Delivery.,0.75,0.75
331228801,60976624,Thank You for Smoking by Christopher Buckley (1995; Paperback; Reprint) ; Christopher Buckley (Paperback; 1995),0.75,LIKE_NEW,Book is in excellent condition. Quick Delivery.,0,0
324708784,671250140,Simon and Schuster's Guide to Insects by Richard L. Jacques Jr.; Ross H. Arnett (1981; Paperback) ; Richard L. Jacques Jr.; Ross H. A...,6.93,BRAND_NEW,Book is in excellent condition. Quick Delivery.,0,0
326916782,038548447X,Divided Lives by Elsa Walsh (1996; Paperback) ; Elsa Walsh (Paperback; 1996),4.89,BRAND_NEW,Book is in pristine condition. Quick Delivery.,0,0
327320047,764227297,At the Scent of Water by Linda Nichols (2004; Paperback) ; Linda Nichols (Paperback; 2004),0.75,BRAND_NEW,Book is in excellent condition. Quick Delivery.,0.75,0.75
332104936,60764929,Prince Caspian (2005; Paperback; Reprint) (Paperback; 2005),0.75,BRAND_NEW,Book is in pristine condition. Quick Delivery.,0,0
332733413,059043277X,Tangerine by Edward Bloor (1998; Paperback; Reprint) ; Edward Bloor (Paperback; 1998),2.29,BRAND_NEW,Book is in pristine condition. Quick Delivery.,0,0
329091324,60787112,Sleep; Pale Sister by Joanne Harris; Joanne Harris (2005; Paperback) ; Joanne Harris; Joanne Harris (Paperback; 2005),0.75,BRAND_NEW,Book is in pristine condition. Quick Delivery.,0,0
326645705,345378873,Ziglar on Selling by Zig Ziglar (1993; Paperback; Reprint) ; Zig Ziglar (Paperback; 1993),0.75,BRAND_NEW,Book is in perfect condition. Quick Delivery.,0,0
326540065,292704062,America's Neighborhood Bats by Merlin D. Tuttle; Merlin Tuttle (1988; Paperback) ; Merlin D. Tuttle; Merlin Tuttle (Paperback; 1988),0.75,BRAND_NEW,Book is in perfect condition. Quick Delivery.,0,0
327310821,1401359604,Bergdorf Blondes by Plum Sykes (2005; Paperback; Reprint) ; Plum Sykes (Paperback; 2005),0.75,BRAND_NEW,Book is in perfect condition. Quick Delivery.,0,0
329215769,439242193,Midnight Magic by Avi (2004; Paperback; Reprint) ; Avi (Paperback; 2004),0.75,BRAND_NEW,Book is in perfect condition. Quick Delivery.,0.79,0.79
328687603,312965176,How to Snare a Millionaire by Lisa Johnson (1998; Paperback) ; Lisa Johnson (Paperback; 1998),5.99,BRAND_NEW,Book is in pristine condition. Quick Delivery.,0,0
329651367,1400031257,Longitudes and Attitudes by Thomas L. Friedman (2003; Paperback; Reprint) ; Thomas L. Friedman (Paperback; 2003),0.75,LIKE_NEW,Book is in excellent condition. Quick Delivery.,0,0
333028509,449221148,High Stakes by Dick Francis (1993; Paperback; Reprint) ; Dick Francis (Paperback; 1993),0.75,BRAND_NEW,Book is in perfect condition. Quick Delivery.,0,0
333412019,60977477,The Perfect Storm by Sebastian Junger (1999; Paperback) ; Sebastian Junger (Paperback; 1999),0.75,BRAND_NEW,Book is in pristine condition. Quick Delivery.,0,0
347202101,743282280,Don't Kiss Them Good-bye by Allison DuBois (2005; Paperback; Reprint) ; Allison Dubois (Paperback; 2005),0.75,BRAND_NEW,Book is in perfect condition. Quick Delivery.,0,0
332641605,373250630,Tales Of A Drama Queen by Lee Nichols (2004; Paperback) ; Lee Nichols (Paperback; 2004),0.75,LIKE_NEW,Book is in excellent condition. Quick Delivery,0,0
350749509,452283027,Farm Fatale; A Comedy of Country Manors by Wendy Holden (2002; Paperback) ; Wendy Holden (Paperback; 2002),0.75,BRAND_NEW,Book is in perfect condition. Quick Delivery,0,0
328564353,786711582,The Hillside Stranglers by Darcy O'Brien (2003; Paperback; Reprint) ; Darcy O'Brien (Paperback; 2003),0.75,VERY_GOOD,Book is in excellent condition. Quick Delivery,0,0
349251629,1594200661,Inside The Wire; A Military Intelligence Soldier's Eyewitness Account of Life at Guantanamo by Viveca Novak and Erik Saar (2005; Hard...,0.75,BRAND_NEW,Book is in perfect condition. Quick Delivery,0,0
346892403,452286123,Summer In The City by Robyn Sisman (2005; Paperback) ; Robyn Sisman (Paperback; 2005),0.92,BRAND_NEW,Book is in pristine condition. Quick Delivery.,0,0
346117863,375822976,Big Dog Little Dog by P. D. Eastman (2003; Hardcover) ; P. D. Eastman (Hardcover; 2003),4.45,BRAND_NEW,Book is in pristine condition. Quick Delivery.,0,0
344629092,425147363,Tom Clancy's Op-center by Tom Clancy (1995; Paperback; Reissue) ; Tom Clancy (Paperback; 1995),0.75,BRAND_NEW,Book is in pristine condition. Quick Delivery.,0,0
349799175,767902432,Smart Women Finish Rich; 9 Steps to Achieving Financial Security and Funding Your Dreams by David Bach (2002; Book; Illustrated) ; Da...,0.75,BRAND_NEW,Book is in excellent condition. Quick Delivery.,0,0
349025330,345303059,2010; Odyssey Two by Arthur C. Clarke (1982; Hardcover) ; Arthur C. Clarke (Hardcover; 1982),2.92,BRAND_NEW,Book is in pristine condition. Quick Delivery.,2.95,2.95
347633489,425171116,Codename Wolverine by Christopher Golden (2000; Paperback; Reissue) ; Christopher Golden (Paperback; 2000),0.75,LIKE_NEW,Book is in excellent condition. Quick Delivery.,0,0
349049173,446406155,Apologize; Apologize! by Elizabeth Kelly (2010; Paperback; Reprint) ; Elizabeth Kelly (Paperback; 2010),0.75,BRAND_NEW,Book is in perfect condition. Quick Delivery.,0,0
347534509,553294849,Ruffly Speaking; A Dog Lover's Mystery by Susan Conant (1996; Paperback; Reissue) ; Susan Conant (Paperback; 1996),0.99,BRAND_NEW,Book is in pristine condition. Quick Delivery.,0,0
346526689,60507861,Men; Women; and Relationships; Making Peace with the Opposite Sex by John Gray (2002; Paperback; Reprint) ; John Gray (Paperback; 2002),4.94,BRAND_NEW,Book is in pristine condition. Quick Delivery.,0,0
329216460,1555612415,So You're Going to Be a Dad by Peter Downey (2000; Paperback) ; Peter Downey (Paperback; 2000),1.24,BRAND_NEW,Book is in pristine condition. Quick Delivery.,0,0
330438111,961492481,Three Simple Steps to Flatten Your Belly by Chet Cunningham (1994; Paperback) ; Chet Cunningham (Paperback; 1994),0.75,BRAND_NEW,Book is in pristine condition. Quick Delivery.,0,0
351961285,767927516,The Exhaustion Cure; Up Your Energy from Low to Go in 21 Days by Laura Stack (2008; Paperback) ; Laura Stack (Paperback; 2008),0.75,LIKE_NEW,Book is in excellent condition. Quick Delivery.,0,0
331217008,61032476,Twelve Times Blessed by Jacquelyn Mitchard (2004; Paperback; Reprint) ; Jacquelyn Mitchard (Paperback; 2004),0.75,BRAND_NEW,Book is in pristine condition. Quick Delivery.,0,0
331227721,743255674,Truth Be Told by Victoria Christopher Murray (2004; Paperback) ; Victoria Christopher Murray (Paperback; 2004),0.75,LIKE_NEW,Book is in perfect condition. Quick Delivery.,0,0
347280430,812533054,Seventh Son by Orson Scott Card (1988; Paperback; Reprint) ; Orson Scott Card (Paperback; 1988),1.99,BRAND_NEW,Book is in excellent condition. Quick Delivery.,0,0
347570776,451217217,Must Love Dogs by Claire Cook (2005; Paperback; Reprint) ; Claire Cook (Paperback; 2005),0.75,LIKE_NEW,Book is in perfect condition. Quick Delivery.,0,0
347871884,60730269,Ida B; ...And Her Plans to Maximize Fun; Avoid Disaster; and (Possibly) Save the World by Katherine Hannigan (2007; Paperback; Reprin...,0.75,LIKE_NEW,Book is in perfect condition. Quick Delivery.,0,0
329378546,312373937,Thin Is the New Happy by Valerie Frankel (2009; Paperback) ; Valerie Frankel (Paperback; 2009),0.75,LIKE_NEW,Book is in perfect condition. Quick Delivery.,0,0
346327156,60925949,The Rage of a Privileged Class by Ellis Cose (1995; Paperback; Reprint) ; Ellis Cose (Paperback; 1995),1.19,BRAND_NEW,Book is in perfect condition. Quick Delivery.,2.13,2.13
330921995,871236575,When Hope Springs New by Janette Oke (1986; Paperback) ; Janette Oke (Paperback; 1986),1.18,BRAND_NEW,Book is in perfect condition. Quick Delivery.,0,0
330073087,1416556109,Oxygen by Carol Wiley Cassella (2008; Hardcover) ; Carol Wiley Cassella (Hardcover; 2008),0.75,BRAND_NEW,Book is in perfect condition. Quick Delivery.,0,0
349494361,068485614X,Esperanza's Box of Saints by Maria Amparo Escandon (1999; Paperback) ; Maria Amparo Escandon (Paperback; 1999),1.68,BRAND_NEW,Book is in perfect condition. Quick Delivery.,0,0
348800163,385336748,Easter Island by Jennifer Vanderbes (2004; Paperback; Reprint) ; Jennifer Vanderbes (Paperback; 2004),0.75,VERY_GOOD,Quick Delivery.,0,0
328159775,61148709,Darcy's Story by Janet Aylmer (2006; Paperback) ; Janet Aylmer (Paperback; 2006),0.75,LIKE_NEW,Book is in excellent condition. Quick Delivery.,0,0
347564068,671042114,Star Trek the Next Generation by Doranna Durgin (2001; Paperback) ; Doranna Durgin (Paperback; 2001),0.75,LIKE_NEW,Book is in excellent condition. Quick Delivery.,0.75,0.75
348435294,074343434X,Star Trek the Next Generation by Susan Kearney and Charlotte Douglas (2002; Paperback) ; Charlotte Douglas; Susan Kearney (Paperback;...,14.99,BRAND_NEW,Book is in perfect condition. Quick Delivery.,0,0
348629311,671528068,God and the New Physics by Paul Davies (1984; Paperback; Reprint) ; Paul Davies (Paperback; 1984),4.65,BRAND_NEW,Book is in perfect condition. Quick Delivery.,0,0
348598220,679448594,Primary Colors; A Novel of Politics (1996; Hardcover) (Hardcover; 1996),0.75,BRAND_NEW,Book is in excellent condition. Quick Delivery.,0,0
329196089,743290356,Malinche by Laura Esquivel (2007; Paperback; Translation) ; Laura Esquivel (Paperback; 2007),0.75,BRAND_NEW,Book is in perfect condition. Quick Delivery.,0,0
351402677,316309419,Philistines at the Hedgerow; Passion and Property in the Hamptons by Steven Gaines (1998; Hardcover) ; Steven Gaines (Hardcover; 1998),1.22,BRAND_NEW,Book is in perfect condition. Quick Delivery.,0,0
346296490,385172974,For Each Other; Sharing Sexual Intimacy by Lonnie Garfield Barbach (1983; Paperback; Reprint) ; Lonnie Garfield Barbach (Paperback; 1...,0.75,VERY_GOOD,Quick Delivery.,0.75,0.75
347611801,684872730,The Vision of Emma Blau by Ursula Hegi (2001; Paperback) ; Ursula Hegi (Paperback; 2001),0.75,BRAND_NEW,Book is in perfect condition. Quick Delivery.,0,0
347787263,800757734,Welcome to the Funny Farm; The All-True Misadventures of a Woman on the Edge by Karen Scalf Linamen (2001; Paperback) ; Karen Scalf L...,0.99,BRAND_NEW,Book is in perfect condition. Quick Delivery.,0,0
350004956,553286374,Classic Stories; From the Golden Apples of the Sun and R Is for Rocket by Ray Bradbury (1990; Paperback; Reissue) ; Ray Bradbury (Pap...,3.89,BRAND_NEW,Book is in perfect condition. Quick Delivery.,0,0
348772391,142402621,The Mansion In The Mist by John Bellairs (2004; Paperback; Reprint) ; John Bellairs (Paperback; 2004),0.75,VERY_GOOD,Book is in perfect condition. Quick Delivery.,0,0
348449900,452275660,The Book of Daniel by E.L. Doctorow (1996; Paperback; Reprint) ; E.L. Doctorow (Paperback; 1996),6.49,BRAND_NEW,Book is in perfect condition. Quick Delivery.,0,0
367792401,1565849817,Priceless; On Knowing the Price of Everything and the Value of Nothing by Lisa Heinzerling and Frank Ackerman (2005; Paperback; Repri...,8.99,BRAND_NEW,Book is in perfect condition. Quick Delivery.,0,0
350144821,452288673,How to Date Men; Dating Secrets from America's Top Matchmaker by Janis Spindel (2007; Paperback) ; Janis Spindel (Paperback; 2007),3.43,BRAND_NEW,Book is in perfect condition. Quick Delivery.,0,0
368678181,1569474753,Murder on the Ile St-Louis by Cara Black (2008; Paperback) ; Cara Black (Paperback; 2008),4.99,BRAND_NEW,Book is in perfect condition. Quick Delivery.,0,0
351997785,525947736,Darwin Awards; Survival of the Fittest by Wendy Northcutt (2003; Hardcover) ; Wendy Northcutt (Hardcover; 2003),0.99,BRAND_NEW,Book is in perfect condition. Quick Delivery.,0,0
344460014,60911344,Intimate Strangers; Men and Women Together by Lillian B. Rubin (1990; Paperback; Reissue) ; Lillian B. Rubin (Paperback; 1990),2.66,BRAND_NEW,Book is in perfect condition. Quick Delivery.,0,0
327702578,425221520,Homeport by Nora Roberts (2008; Paperback; Reprint) ; Nora Roberts (Paperback; 2008),0.75,BRAND_NEW,Book is in perfect condition. SAVE ON SHIPPING by buying more then one book from me. I have many Nora Roberts books listed on Half.com.,0,0
327579754,743406451,In Fidelity by M. J. Rose (2001; Paperback) ; M. J. Rose (Paperback; 2001),0.75,BRAND_NEW,Book is in perfect condition. Quick Delivery.,0,0
345231044,451522834,Christmas Carol; And Other Christmas Stories by Charles Dickens (1994; Paperback; Reissue) ; Charles Dickens (Paperback; 1994),0.75,LIKE_NEW,Book is in excellent condition. Quick Delivery.,0,0
330708715,1605297542,Surviving the Dragon by Arjia Rinpoche (2010; Hardcover) ; Arjia Rinpoche (Hardcover; 2010),0.75,VERY_GOOD,Book is in perfect condition. Quick Delivery.,0,0
346074003,471440140,A Question of Evidence; The Casebook of Great Forensic Controversies; from Napoleon to O. J. by Colin Evans (2002; Hardcover) ; Colin...,0.75,VERY_GOOD,Quick Delivery.,0,0
346381296,669386243,Write Source 2000; A Guide to Writing; Thinking & Learning by Verne Meyer; Dave Kemper and Patrick Sebranek (1993; Hardcover; Student...,6.99,BRAND_NEW,Book is in pristine condition. Quick Delivery.,0,0
347605739,767901762,Learning to Fly; Trapeze--Reflections on Fear; Trust; and the Joy of Letting Go by Sam Keen (1999; Hardcover; Illustrated) ; Sam Keen...,0.75,VERY_GOOD,Book is in excellent condition. Quick Delivery.,0,0
349989776,471173991,Do It Now!; Break the Procrastination Habit by William J. Knaus (1998; Paperback; Revised) ; William J. Knaus (Paperback; 1998),0.75,VERY_GOOD,Quick Delivery.,0,0
346562216,892960108,Death of a Maid; A Hamish Macbeth Mystery by Marion Chesney (2007; Hardcover) ; Marion Chesney (Hardcover; 2007),0.75,VERY_GOOD,Quick Delivery.,0,0
350007887,831773243,The Encyclopedia of Mythology by Arthur Cotterell (1996; Hardcover) ; Arthur Cotterell (Hardcover; 1996),1.39,VERY_GOOD,Quick Delivery.,8.81,8.81
324324043,800759966,Just Give Me A Little Piece Of Quiet by Lorilee Craker (2005; Paperback) ; Lorilee Craker (Paperback; 2005),0.75,BRAND_NEW,Book is in perfect condition. Quick Delivery.,0.75,0.75
351557261,671028022,Jade by V. C. Andrews (1999; Paperback) ; V. C. Andrews (Paperback; 1999),0.75,BRAND_NEW,Book is in perfect condition. Quick Delivery.,0,0
344560114,452276195,The Ditchdigger's Daughters; A Black Family's Astonishing Success Story by Jo Coudert and Yvonne S. Thornton M.D. (1996; Paperback) ;...,4.89,BRAND_NEW,Book is in perfect condition. Quick Delivery.,0,0
328019196,743204786,The Maintenance Man by Michael Baisden (2000; Paperback) ; Michael Baisden (Paperback; 2000),0.75,LIKE_NEW,Book is in excellent condition. Quick Delivery.,0,0
346167597,140445064,How Much Land Does a Man Need? by Leo Tolstoy (1994; Paperback) ; Leo Tolstoy (Paperback; 1994),4.99,BRAND_NEW,Book is in perfect condition. Quick Delivery.,0,0
347982572,689864809,Among the Betrayed by Margaret Peterson Haddix (2004; Paperback) ; Margaret Peterson Haddix (Paperback; 2004),1.99,BRAND_NEW,Book is in perfect condition. Quick Delivery.,0,0
347873999,60188782,The Acne Prescription; The Perricone Program for Clear and Healthy Skin at Every Age by Nicholas Perricone (2003; Hardcover) ; Nichol...,2.89,BRAND_NEW,Book is in perfect condition. Quick Delivery.,0,0
327788960,345458265,The Imaginary Girlfriend by John Irving (2002; Paperback) ; John Irving (Paperback; 2002),4.99,BRAND_NEW,Book is in perfect condition. Quick Delivery.,0,0
367181022,679813454,Son of the Black Stallion by Walter Farley (1995; Paperback; Reprint) ; Walter Farley (Paperback; 1995),1.99,BRAND_NEW,Book is in perfect condition. Quick Delivery.,1.79,1.79
349980279,395902223,General Chemistry by Darrell D. Ebbing and Steven D. Gammon (1998; Hardcover; Subsequent Edition) ; Darrell D. Ebbing; Steven D. Gamm...,0.75,VERY_GOOD,Quick Delivery.,0,0
331205492,1592286526,Blue Wolf in Green Fire by Joseph Heywood (2005; Paperback; Reprint) ; Joseph Heywood (Paperback; 2005),2.17,BRAND_NEW,Book is in perfect condition. Quick Delivery.,0,0
330460019,60595620,The Sweetest Taboo by Carole Matthews (2004; Paperback) ; Carole Matthews (Paperback; 2004),0.75,LIKE_NEW,Book is in perfect condition. Quick Delivery.,0.75,0.75
363455728,380679914,The Westing Game; A Puzzle Mystery by Ellen Raskin (1984; Paperback) ; Ellen Raskin (Paperback; 1984),2.99,BRAND_NEW,Book is in perfect condition. Quick Delivery.,0,0
348853664,553384007,Babylon Rising; The Europa Conspiracy by Tim LaHaye (2006; Paperback; Reprint) ; Tim LaHaye (Paperback; 2006),4.99,LIKE_NEW,Book is in perfect condition. SAVE ON SHIPPING by buying more then one book from me. I have many Left Behind Series books listed on Half.com.,0,0
347195840,140342486,On the Far Side of the Mountain by Jean Craighead George (1991; Paperback; Reprint) ; Jean Craighead George (Paperback; 1991),0.75,LIKE_NEW,Book is in perfect condition. Quick Delivery.,0,0
350077977,679426612,Rose by Martin Cruz Smith (1996; Hardcover) ; Martin Cruz Smith (Hardcover; 1996),0.75,BRAND_NEW,Book is in perfect condition. Quick Delivery.,0.75,0.75
348263754,679454462,The Tailor of Panama by John Le Carre (1996; Hardcover) ; John Le Carre (Hardcover; 1996),0.75,BRAND_NEW,Book is in perfect condition. Quick Delivery.,0,0
352712572,446690449,Blood Work by Michael Connelly (2002; Paperback) ; Michael Connelly (Paperback; 2002),2.05,LIKE_NEW,Book is in perfect condition. Quick Delivery.,0,0
347961944,143038508,London Is the Best City in America by Laura Dave (2007; Paperback; Reprint) ; Laura Dave (Paperback; 2007),0.98,VERY_GOOD,Quick Delivery.,0,0
347409218,451197003,The Man in the Iron Mask by Alexandre Dumas and Jacqueline Rogers (1998; Paperback) ; Alexandre Dumas; Jacqueline Rogers (Paperback; ...,1.89,BRAND_NEW,Book is in perfect condition. Quick Delivery.,0,0
329838860,758212658,Tweaked by Patrick Moore (2006; Paperback) ; Patrick Moore (Paperback; 2006),1.49,VERY_GOOD,Quick Delivery.,1.99,1.99
348889317,007249378X,Patterns for a Purpose by Barbara Fine Clouse (2002; Paperback; Subsequent Edition) ; Barbara Fine Clouse (Paperback; 2002),0.75,LIKE_NEW,Book is in perfect condition. Quick Delivery.,0.75,0.75
363989462,399231013,The Hat by Jan Brett (1997; Hardcover) ; Jan Brett (Hardcover; 1997),3.99,BRAND_NEW,Book is in perfect condition. Quick Delivery,0.99,0.99
329775668,812974530,The Whiskey Rebels by David Liss (2009; Paperback; Reprint) ; David Liss (Paperback; 2009),0.75,VERY_GOOD,Quick Delivery.,0,0
371448105,60871245,The Quest Begins by Erin Hunter (2009; Paperback; Reprint) ; Erin Hunter (Paperback; 2009),1.33,BRAND_NEW,Book is in perfect condition. Quick Delivery.,0,0
350851459,679751238,The Ends of the Earth; From Togo to Turkmenistan; from Iran to Cambodia; a Journey to the Frontiers of Anarchy by Robert D. Kaplan an...,6.49,BRAND_NEW,Book is in perfect condition. Quick Delivery.,0,0
332324348,451521919,The Island of Dr. Moreau (1994; Paperback; Reissue) (Paperback; 1994),0.75,LIKE_NEW,Book is in perfect condition. Quick Delivery.,0,0
348117433,1586484400,Cockeyed by Ryan Knighton (2007; Paperback) ; Ryan Knighton (Paperback; 2007),0.75,LIKE_NEW,Book is in perfect condition. Quick Delivery.,0,0
326884938,140252738,The Cat Who Came For Christmas by Cleveland Amory (1995; Paperback; Reprint) ; Cleveland Amory (Paperback; 1995),0.75,BRAND_NEW,Book is in perfect condition. Quick Delivery.,0,0
344459974,60928069,How Could You Do That?!; The Abdication of Character; Courage; and Conscience by Dr. Laura Schlessinger (1997; Paperback; Reprint) ; ...,0.75,BRAND_NEW,Book is in perfect condition. Quick Delivery.,0,0
364255630,452278198,Marvin's Room by Scott McPherson (1992; Paperback) ; Scott McPherson (Paperback; 1992),0.98,VERY_GOOD,Quick Delivery.,0.75,0.75
327420272,786886994,Ice Bound by Jerri Nielsen; Maryanne Vollers (2001; Paperback; Reprint) ; Jerri Nielsen; Maryanne Vollers (Paperback; 2001),0.75,BRAND_NEW,Book is in perfect condition. Quick Delivery.,0,0
345572768,1584855215,Neela; Victory Song by Chitra Divakaruni and Chitra Banerjee Divakaruni (2002; Paperback) ; Chitra Banerjee Divakaruni; Chitra Divaka...,2.49,BRAND_NEW,Book is in perfect condition. Quick Delivery.,0,0
346248126,140440410,Anna Karenina by Leo Tolstoy (1977; Paperback; Reprint) ; Leo Tolstoy (Paperback; 1977),2.89,LIKE_NEW,Book is in perfect condition. Quick Delivery.,0,0
348530405,553275747,Peace Breaks Out by John Knowles (1982; Paperback; Reissue) ; John Knowles (Paperback; 1982),0.75,LIKE_NEW,Book is in perfect condition. Quick Delivery.,0.75,0.75
351210771,786888083,Confessions of a Dangerous Mind by Chuck Barris (2002; Paperback; Reprint) ; Chuck Barris (Paperback; 2002),1.95,BRAND_NEW,Book is in perfect condition. Quick Delivery.,0,0
349365576,553375644,Final Rounds; A Father; a Son; the Golf Journey of a Lifetime by James Dodson (1997; Paperback; Reprint) ; James Dodson (Paperback; 1...,3.49,BRAND_NEW,Book is in perfect condition. Quick Delivery.,0,0
350830085,312354312,The Art of Mingling; Proven Techniques for Mastering Any Room by Jeanne Martinet (2006; Paperback) ; Jeanne Martinet (Paperback; 2006),4.65,BRAND_NEW,Book is in perfect condition. Quick Delivery.,3.45,3.45
349408011,316140058,Baseball Pals by Matt Christopher (1990; Paperback; Reprint) ; Matt Christopher (Paperback; 1990),14.99,BRAND_NEW,Book is in perfect condition. I have many Matt Christopher books listed on Half.com. Buy more then one from me and SAVE ON SHIPPING.,0,0
367061522,803263724,My Antonia by Willa Cather; Kari Ronning and James L. Woodress (1995; Paperback) ; Willa Cather; Kari Ronning; James L. Woodress (Pap...,4.89,VERY_GOOD,Book is in excellent condition; pages have a few notes in margins and underlining. Quick Delivery.,0,0
347624590,60930969,Underboss; Sammy the Bull Gravano's Story of Life in the Mafia by Peter Maas (1999; Paperback) ; Peter Maas (Paperback; 1999),2.99,VERY_GOOD,Quick Delivery.,0,0
363989302,525461663,Frightful's Mountain by Jean Craighead George (1999; Hardcover) ; Jean Craighead George (Hardcover; 1999),2.39,BRAND_NEW,Book is in perfect condition. Quick Delivery.,0,0
346686728,679734082,Word Play; What Happens When People Talk by Peter Farb (1993; Paperback; Reprint) ; Peter Farb (Paperback; 1993),2.49,VERY_GOOD,Quick Delivery.,0,0
365786727,316013072,Haters by Alisa Valdes-Rodriguez (2006; Hardcover) ; Alisa Valdes-Rodriguez (Hardcover; 2006),0.75,LIKE_NEW,Book is in excellent condition. Quick Delivery.,0,0
333359989,375502548,Omerta by Mario Puzo (2000; Hardcover) ; Mario Puzo (Hardcover; 2000),0.75,BRAND_NEW,Book is in perfect condition. Quick Delivery.,0.75,0.75
346559209,452284481,Le Divorce by Diane Johnson (2003; Paperback; Reissue) ; Diane Johnson (Paperback; 2003),0.75,BRAND_NEW,Book is in perfect condition. Quick Delivery.,0.75,0.75
349067537,321350995,Comparative Politics Today by Gabriel Almond; Kaare Strom and Russell J. Dalton (2005; Paperback; Updated) ; Russell J. Dalton; Kaare...,0.75,VERY_GOOD,Book is in excellent condition. Quick Delivery.,0.75,0.75
345798086,316011851,It Girl by Cecily Von Ziegesar (2005; Paperback) ; Cecily von Ziegesar (Paperback; 2005),0.75,LIKE_NEW,Book is in excellent condition. Quick Delivery.,0,0
366250450,452282942,Touch the Top of the World; A Blind Man's Journey to Climb Farther Than the Eye Can See by Erik Weihenmayer (2002; Paperback; Reissue...,1.55,BRAND_NEW,Book is in perfect condition. Quick Delivery.,1.55,1.55
368558539,1416906991,November Blues by Sharon M. Draper (2009; Paperback; Reprint) ; Sharon M. Draper (Paperback; 2009),4.99,VERY_GOOD,Quick Delivery.,0,0
350414079,1401341357,Perfection; A Memoir of Betrayal and Renewal by Julie Metz (2010; Paperback; Reprint) ; Julie Metz (Paperback; 2010),0.75,LIKE_NEW,Book is in perfect condition. Quick Delivery.,0.75,0.75
350132556,451210514,Rosemary's Baby by Ira Levin (2003; Paperback; Reprint) ; Ira Levin (Paperback; 2003),0.75,LIKE_NEW,Book is in perfect condition. Quick Delivery.,0.75,0.75
364275446,743227255,Self Matters; Creating Your Life from the Inside Out by Phillip C. McGraw Ph.D. (2003; Paperback; Reprint) ; Phillip C. McGraw Ph.D. ...,0.75,BRAND_NEW,Book is in excellent condition. Quick Delivery.,0,0
349806925,807734357,Talking Their Way into Science; Hearing Children's Questions and Theories; Responding With Curricula by Karen Gallas (1995; Paperback...,4.99,BRAND_NEW,Book is in perfect condition. Quick Delivery.,0,0
365652244,1572301511,Family Therapy Sourcebook by Douglas H. Sprenkle and Fred P. Piercy (1996; Paperback) ; Fred P. Piercy; Douglas H. Sprenkle (Paperbac...,26.99,LIKE_NEW,Book is in perfect condition. Quick Delivery.,0,0
367246401,226671844,Lives on the Edge; Single Mothers and Their Children in the Other America by Valerie Polakow (1994; Paperback; Reprint) ; Valerie Pol...,1.99,VERY_GOOD,Book is in excellent condition. Pages have small amount of underling. Quick Delivery.,2.1,2.1
347341321,312134347,Betsey Brown by Ntozake Shange (1995; Paperback) ; Ntozake Shange (Paperback; 1995),2.99,BRAND_NEW,Book is in perfect condition. Quick Delivery.,0,0
347794212,068480073X,Failing at Fairness; How Our Schools Cheat Girls by Myra Pollack Sadker; David Sadker and Myra Sadker (1995; Paperback) ; Myra Pollac...,2.43,BRAND_NEW,Book is in perfect condition. Quick Delivery.,3.12,3.12
327753776,373218958,Less of a Stranger by Nora Roberts (2003; Paperback) ; Nora Roberts (Paperback; 2003),0.75,BRAND_NEW,Book is in perfect condition. SAVE ON SHIPPING by buying more then one book from me. I have many Nora Roberts books listed on Half.com.,0,0
351041188,393315290,A Random Walk down Wall Street; Including a Life-Cycle Guide to Personal Investing by Burton G. Malkiel and Burton Gordon Malkiel (19...,0.75,LIKE_NEW,Book is in excellent condition. Quick Delivery.,0,0
